city,title,price,price_per_sqm,area,bedrooms,living_rooms,bathrooms,floor,total_floors,orientation,district,subway,agency,url,scrape_time,layout_type,orientation_clean,price_category,area_category,floor_category
深圳,优质1居室,6079,112.09406509245005,47.19377504431693,2,2,2,1,21,西,南山区,True,链家,https://example.com/listing/750,2025-12-11 20:56:45,2居,西,低价,小户型,低楼层
深圳,优质1居室,5348,103.60162074829114,115.76626002024432,2,1,1,15,15,西,武侯区,True,我爱我家,https://example.com/listing/751,2025-12-11 20:56:45,2居,西,低价,较大,高楼层
北京,优质2居室,12785,117.70158200924314,65.20241057292118,4,2,1,6,24,东,浦东新区,True,链家,https://example.com/listing/752,2025-12-11 20:56:45,四居及以上,东,中高价,中等,低楼层
广州,优质1居室,14328,111.8899425699716,93.05643688270717,2,2,2,12,20,南北,海淀区,True,我爱我家,https://example.com/listing/753,2025-12-11 20:56:45,2居,南北,中高价,较大,中楼层
广州,优质1居室,8450,65.63157393571143,113.7399342606204,3,2,2,8,13,西南,武侯区,True,麦田房产,https://example.com/listing/754,2025-12-11 20:56:45,3居,西南,中低价,较大,中楼层
广州,优质2居室,15230,164.73512914920508,138.03169334424845,2,1,2,13,6,南,朝阳区,True,个人,https://example.com/listing/755,2025-12-11 20:56:45,2居,南,中高价,大户型,高楼层
成都,优质2居室,7433,233.1833686965413,125.06294337620113,2,1,2,19,9,西北,天府新区,False,中原地产,https://example.com/listing/756,2025-12-11 20:56:45,2居,西北,中低价,大户型,高楼层
上海,优质3居室,3098,201.68293117935912,111.16332814472689,4,1,2,27,5,南北,南山区,True,麦田房产,https://example.com/listing/757,2025-12-11 20:56:45,四居及以上,南北,低价,较大,高楼层
成都,优质2居室,9096,218.21791714951993,111.55598188741723,4,1,1,1,8,南北,海淀区,False,我爱我家,https://example.com/listing/758,2025-12-11 20:56:45,四居及以上,南北,中低价,较大,低楼层
上海,优质2居室,13439,70.28729463405979,143.5109572838504,1,1,1,11,8,南,南山区,True,链家,https://example.com/listing/759,2025-12-11 20:56:45,1居,南,中高价,大户型,高楼层
广州,优质3居室,11087,287.8726775441968,65.49889169958433,1,2,1,20,26,南,武侯区,True,麦田房产,https://example.com/listing/760,2025-12-11 20:56:45,1居,南,中低价,中等,高楼层
广州,优质2居室,18021,259.6229584607562,30.13345130354249,4,2,2,1,30,东北,天府新区,True,个人,https://example.com/listing/761,2025-12-11 20:56:45,四居及以上,东北,高价,小户型,低楼层
成都,优质2居室,8416,251.27257962391568,62.63454712778384,2,2,1,8,29,北,浦东新区,True,我爱我家,https://example.com/listing/762,2025-12-11 20:56:45,2居,北,中低价,中等,低楼层
成都,优质2居室,8980,255.74595126044187,56.14696555520928,2,2,2,5,7,东,南山区,True,链家,https://example.com/listing/763,2025-12-11 20:56:45,2居,东,中低价,小户型,高楼层
上海,优质2居室,13101,283.17762703319033,109.42015021367978,1,2,1,17,13,西北,朝阳区,True,中原地产,https://example.com/listing/764,2025-12-11 20:56:45,1居,西北,中高价,较大,高楼层
深圳,优质3居室,9950,186.06349152842444,106.04539197186348,1,2,1,8,26,南,海淀区,False,我爱我家,https://example.com/listing/765,2025-12-11 20:56:45,1居,南,中低价,较大,中楼层
上海,优质2居室,11122,100.07050446690647,101.21536592456685,1,2,2,25,27,西,朝阳区,False,链家,https://example.com/listing/766,2025-12-11 20:56:45,1居,西,中低价,较大,高楼层
成都,优质2居室,14576,204.1959019631353,31.949213185134443,3,1,2,10,16,东南,南山区,True,中原地产,https://example.com/listing/767,2025-12-11 20:56:45,3居,东南,中高价,小户型,中楼层
成都,优质3居室,3089,235.72037341698476,117.4533665340777,3,2,1,2,14,西,天府新区,False,链家,https://example.com/listing/768,2025-12-11 20:56:45,3居,西,低价,较大,低楼层
北京,优质1居室,6578,234.47934833850636,68.82364949825899,1,1,1,9,6,东北,浦东新区,False,中原地产,https://example.com/listing/769,2025-12-11 20:56:45,1居,东北,低价,中等,高楼层
成都,优质3居室,11127,180.36225604172003,109.80671868079573,2,2,1,24,15,东北,浦东新区,False,中原地产,https://example.com/listing/770,2025-12-11 20:56:45,2居,东北,中低价,较大,高楼层
北京,优质1居室,12487,67.11467983339452,96.7894114202584,1,2,1,23,14,南,朝阳区,False,中原地产,https://example.com/listing/771,2025-12-11 20:56:45,1居,南,中高价,较大,高楼层
深圳,优质3居室,2155,142.77823460753194,71.12771105134885,3,1,1,3,34,东北,武侯区,True,链家,https://example.com/listing/772,2025-12-11 20:56:45,3居,东北,低价,中等,低楼层
上海,优质3居室,3958,280.19165211583936,46.14915205249293,2,2,2,18,26,西南,武侯区,True,中原地产,https://example.com/listing/773,2025-12-11 20:56:45,2居,西南,低价,小户型,中楼层
上海,优质2居室,12693,196.1122274393565,41.33026771925771,3,1,2,7,10,南北,天府新区,True,我爱我家,https://example.com/listing/774,2025-12-11 20:56:45,3居,南北,中高价,小户型,高楼层
北京,优质1居室,8344,184.58298581392836,129.78219997346685,2,2,2,15,22,南北,浦东新区,True,个人,https://example.com/listing/775,2025-12-11 20:56:45,2居,南北,中低价,大户型,中楼层
上海,优质2居室,7779,117.21337859554838,140.20770504978697,3,1,2,21,6,南,朝阳区,True,个人,https://example.com/listing/776,2025-12-11 20:56:45,3居,南,中低价,大户型,高楼层
成都,优质1居室,5830,142.11222997914473,107.97456561171595,2,2,1,22,34,东北,朝阳区,True,中原地产,https://example.com/listing/777,2025-12-11 20:56:45,2居,东北,低价,较大,中楼层
广州,优质3居室,11046,273.8365222882923,42.412093783258,2,1,1,20,6,东南,朝阳区,False,个人,https://example.com/listing/778,2025-12-11 20:56:45,2居,东南,中低价,小户型,高楼层
北京,优质3居室,11794,216.61576188170892,78.24326602658888,2,1,2,18,14,西南,南山区,False,个人,https://example.com/listing/779,2025-12-11 20:56:45,2居,西南,中高价,中等,高楼层
上海,优质1居室,2441,246.84675668808322,117.47270401261886,2,2,1,25,20,东,天府新区,False,中原地产,https://example.com/listing/780,2025-12-11 20:56:45,2居,东,低价,较大,高楼层
北京,优质2居室,16478,163.58635576691378,123.57850608120818,4,2,2,3,16,东北,武侯区,False,中原地产,https://example.com/listing/781,2025-12-11 20:56:45,四居及以上,东北,高价,大户型,低楼层
北京,优质2居室,6628,207.5618048640395,44.18623467493063,3,1,1,28,5,西南,武侯区,False,我爱我家,https://example.com/listing/782,2025-12-11 20:56:45,3居,西南,低价,小户型,高楼层
广州,优质2居室,8370,112.09590218580189,30.00368626144589,3,2,1,23,25,北,南山区,True,麦田房产,https://example.com/listing/783,2025-12-11 20:56:45,3居,北,中低价,小户型,高楼层
成都,优质2居室,11528,226.36520757087158,115.4564455056726,4,1,1,14,12,东,海淀区,True,链家,https://example.com/listing/784,2025-12-11 20:56:45,四居及以上,东,中高价,较大,高楼层
北京,优质3居室,19332,156.90033342583433,72.79154111834467,2,2,2,24,20,南北,南山区,True,中原地产,https://example.com/listing/785,2025-12-11 20:56:45,2居,南北,高价,中等,高楼层
上海,优质3居室,13565,160.63637870368638,60.53775979419123,2,1,2,2,22,北,天府新区,False,中原地产,https://example.com/listing/786,2025-12-11 20:56:45,2居,北,中高价,中等,低楼层
深圳,优质3居室,10179,212.33058114422042,31.547696374743055,3,2,2,14,17,南,朝阳区,True,个人,https://example.com/listing/787,2025-12-11 20:56:45,3居,南,中低价,小户型,高楼层
北京,优质3居室,18013,284.0701553672317,94.83592881137996,4,1,2,22,19,西北,南山区,False,我爱我家,https://example.com/listing/788,2025-12-11 20:56:45,四居及以上,西北,高价,较大,高楼层
北京,优质3居室,18843,66.00158665215523,132.1380882511178,2,2,1,11,25,南,朝阳区,True,个人,https://example.com/listing/789,2025-12-11 20:56:45,2居,南,高价,大户型,中楼层
广州,优质2居室,2392,256.1858093367519,144.91579755271056,2,1,1,16,16,东南,天府新区,True,中原地产,https://example.com/listing/790,2025-12-11 20:56:45,2居,东南,低价,大户型,高楼层
成都,优质2居室,14130,123.09577760304828,97.8893940735947,2,1,1,8,12,西南,天府新区,False,中原地产,https://example.com/listing/791,2025-12-11 20:56:45,2居,西南,中高价,较大,中楼层
深圳,优质2居室,12449,160.97986362659447,91.7353593287873,1,2,1,7,14,西北,浦东新区,True,个人,https://example.com/listing/792,2025-12-11 20:56:45,1居,西北,中高价,较大,中楼层
上海,优质2居室,19522,55.47833219375224,40.20676625870893,4,2,2,11,18,东,朝阳区,True,中原地产,https://example.com/listing/793,2025-12-11 20:56:45,四居及以上,东,高价,小户型,中楼层
深圳,优质3居室,9418,125.26151945857826,95.86473618511197,2,1,1,3,9,东,武侯区,True,麦田房产,https://example.com/listing/794,2025-12-11 20:56:45,2居,东,中低价,较大,中楼层
上海,优质3居室,4454,175.65781065753262,75.59748947584735,1,1,1,17,22,北,南山区,True,链家,https://example.com/listing/795,2025-12-11 20:56:45,1居,北,低价,中等,高楼层
成都,优质3居室,19761,64.04401933685975,102.85623370602923,4,1,1,14,23,东南,天府新区,False,链家,https://example.com/listing/796,2025-12-11 20:56:45,四居及以上,东南,高价,较大,中楼层
上海,优质1居室,17223,172.77393234579128,76.6471617451856,2,1,2,6,19,南北,朝阳区,True,链家,https://example.com/listing/797,2025-12-11 20:56:45,2居,南北,高价,中等,中楼层
广州,优质2居室,8701,281.77765721460685,58.83589481404401,3,2,2,8,10,东北,海淀区,True,麦田房产,https://example.com/listing/798,2025-12-11 20:56:45,3居,东北,中低价,小户型,高楼层
广州,优质2居室,4597,76.34830452695131,41.39583302740518,1,1,2,22,31,东北,浦东新区,True,中原地产,https://example.com/listing/799,2025-12-11 20:56:45,1居,东北,低价,小户型,高楼层
广州,优质3居室,2141,241.1101820188761,67.79021335066749,1,1,1,5,15,西北,海淀区,False,个人,https://example.com/listing/800,2025-12-11 20:56:45,1居,西北,低价,中等,中楼层
广州,优质2居室,4659,152.41776334399816,41.597380114530274,2,1,2,27,25,东南,天府新区,True,我爱我家,https://example.com/listing/801,2025-12-11 20:56:45,2居,东南,低价,小户型,高楼层
深圳,优质2居室,11031,213.7934286310845,51.22763409887807,2,2,1,28,15,东南,海淀区,False,中原地产,https://example.com/listing/802,2025-12-11 20:56:45,2居,东南,中低价,小户型,高楼层
成都,优质3居室,17037,115.05914949630734,148.48033902954552,1,1,1,8,24,东,海淀区,False,麦田房产,https://example.com/listing/803,2025-12-11 20:56:45,1居,东,高价,大户型,中楼层
上海,优质1居室,15970,89.87306563533957,83.29242682879423,3,2,1,2,24,南北,浦东新区,True,麦田房产,https://example.com/listing/804,2025-12-11 20:56:45,3居,南北,高价,中等,低楼层
上海,优质1居室,7661,90.11565356780662,93.82461198060199,3,2,2,15,25,西南,浦东新区,False,链家,https://example.com/listing/805,2025-12-11 20:56:45,3居,西南,中低价,较大,中楼层
广州,优质1居室,8142,67.62298641078615,134.83422344846585,4,2,2,12,22,南北,浦东新区,False,中原地产,https://example.com/listing/806,2025-12-11 20:56:45,四居及以上,南北,中低价,大户型,中楼层
广州,优质3居室,14109,96.41167622531076,149.46826805888253,2,2,1,17,29,西,浦东新区,True,链家,https://example.com/listing/807,2025-12-11 20:56:45,2居,西,中高价,大户型,中楼层
北京,优质2居室,10787,216.05484624724207,99.92573392136178,3,2,1,1,22,东南,海淀区,True,我爱我家,https://example.com/listing/808,2025-12-11 20:56:45,3居,东南,中低价,较大,低楼层
成都,优质3居室,12096,270.42265296087703,127.4968585253006,4,2,2,15,14,南,武侯区,False,链家,https://example.com/listing/809,2025-12-11 20:56:45,四居及以上,南,中高价,大户型,高楼层
深圳,优质3居室,10472,253.53142139779047,69.23292292040102,3,2,2,14,6,东南,武侯区,False,我爱我家,https://example.com/listing/810,2025-12-11 20:56:45,3居,东南,中低价,中等,高楼层
上海,优质2居室,18807,221.28357746862102,66.68927489367493,2,1,2,20,30,西北,浦东新区,True,麦田房产,https://example.com/listing/811,2025-12-11 20:56:45,2居,西北,高价,中等,中楼层
北京,优质1居室,6249,77.60796585277566,78.32444651934722,4,1,1,22,34,南,南山区,True,链家,https://example.com/listing/812,2025-12-11 20:56:45,四居及以上,南,低价,中等,中楼层
北京,优质1居室,16949,122.29686157398746,110.7008715208379,4,2,1,16,13,西北,朝阳区,False,链家,https://example.com/listing/813,2025-12-11 20:56:45,四居及以上,西北,高价,较大,高楼层
上海,优质3居室,3750,127.45171883061724,111.86300271061185,4,1,1,29,18,北,天府新区,False,个人,https://example.com/listing/814,2025-12-11 20:56:45,四居及以上,北,低价,较大,高楼层
深圳,优质1居室,6088,112.4892365994053,67.8287321579341,3,1,2,9,23,东,南山区,False,麦田房产,https://example.com/listing/815,2025-12-11 20:56:45,3居,东,低价,中等,中楼层
北京,优质3居室,17282,178.75141492743077,45.985190896395444,2,2,2,1,14,东南,天府新区,True,个人,https://example.com/listing/816,2025-12-11 20:56:45,2居,东南,高价,小户型,低楼层
北京,优质3居室,11641,183.88845371991815,105.88755077586103,4,1,2,28,27,东,南山区,False,我爱我家,https://example.com/listing/817,2025-12-11 20:56:45,四居及以上,东,中高价,较大,高楼层
成都,优质2居室,7075,139.22149379277755,45.39910346265174,1,2,1,17,8,东北,南山区,True,我爱我家,https://example.com/listing/818,2025-12-11 20:56:45,1居,东北,中低价,小户型,高楼层
深圳,优质2居室,12412,138.44728968410902,99.41910098751961,2,1,1,29,33,西北,武侯区,True,麦田房产,https://example.com/listing/819,2025-12-11 20:56:45,2居,西北,中高价,较大,高楼层
北京,优质2居室,17686,257.13889947652035,113.21065536675708,1,2,2,13,33,西,朝阳区,False,我爱我家,https://example.com/listing/820,2025-12-11 20:56:45,1居,西,高价,较大,中楼层
深圳,优质3居室,9230,247.3232120799214,114.0733795673342,1,2,1,21,10,西,南山区,False,麦田房产,https://example.com/listing/821,2025-12-11 20:56:45,1居,西,中低价,较大,高楼层
上海,优质2居室,17432,126.94895792018642,120.4166532791516,4,1,2,26,18,东北,浦东新区,True,我爱我家,https://example.com/listing/822,2025-12-11 20:56:45,四居及以上,东北,高价,大户型,高楼层
广州,优质1居室,13002,278.44711096831486,134.74313058787976,4,1,1,21,8,北,天府新区,True,中原地产,https://example.com/listing/823,2025-12-11 20:56:45,四居及以上,北,中高价,大户型,高楼层
北京,优质1居室,15947,288.2037542506265,89.99507903577461,3,2,2,5,30,西,武侯区,False,链家,https://example.com/listing/824,2025-12-11 20:56:45,3居,西,高价,较大,低楼层
成都,优质3居室,15686,131.6856355075102,117.62990274354854,3,2,1,10,19,西北,天府新区,True,中原地产,https://example.com/listing/825,2025-12-11 20:56:45,3居,西北,高价,较大,中楼层
上海,优质3居室,19915,138.60623719826373,104.30072824390041,3,2,1,6,20,西,浦东新区,False,麦田房产,https://example.com/listing/826,2025-12-11 20:56:45,3居,西,高价,较大,低楼层
深圳,优质2居室,15074,176.40853835548972,52.396792775721906,2,1,2,24,11,东北,浦东新区,False,麦田房产,https://example.com/listing/827,2025-12-11 20:56:45,2居,东北,中高价,小户型,高楼层
上海,优质3居室,6493,285.28020313341835,33.08275738432898,3,1,2,19,21,南,南山区,True,中原地产,https://example.com/listing/828,2025-12-11 20:56:45,3居,南,低价,小户型,高楼层
北京,优质3居室,19317,269.07985828557787,64.14496628123206,1,1,2,25,23,东,浦东新区,False,链家,https://example.com/listing/829,2025-12-11 20:56:45,1居,东,高价,中等,高楼层
深圳,优质1居室,3460,75.64199064589745,83.16404476051433,3,1,2,13,33,西南,朝阳区,False,链家,https://example.com/listing/830,2025-12-11 20:56:45,3居,西南,低价,中等,中楼层
广州,优质1居室,16140,148.18268581785406,104.05271333143875,4,2,2,1,23,西北,浦东新区,False,个人,https://example.com/listing/831,2025-12-11 20:56:45,四居及以上,西北,高价,较大,低楼层
上海,优质2居室,12704,188.34279743744295,131.99511966038466,3,2,1,20,21,东,南山区,False,我爱我家,https://example.com/listing/832,2025-12-11 20:56:45,3居,东,中高价,大户型,高楼层
北京,优质3居室,18669,175.78311813788503,53.549486004739876,2,2,2,25,10,南北,天府新区,False,个人,https://example.com/listing/833,2025-12-11 20:56:45,2居,南北,高价,小户型,高楼层
成都,优质3居室,18648,98.46576698422317,45.065974787817254,2,2,2,15,33,西,浦东新区,True,链家,https://example.com/listing/834,2025-12-11 20:56:45,2居,西,高价,小户型,中楼层
深圳,优质1居室,8816,264.70419279203867,145.6175936969193,1,1,2,14,15,西,武侯区,True,中原地产,https://example.com/listing/835,2025-12-11 20:56:45,1居,西,中低价,大户型,高楼层
上海,优质3居室,13639,219.23519574920934,42.965347125168854,2,2,1,8,20,北,武侯区,False,我爱我家,https://example.com/listing/836,2025-12-11 20:56:45,2居,北,中高价,小户型,中楼层
上海,优质1居室,16424,259.47709371295093,87.4189284128627,3,2,2,10,34,东,武侯区,True,中原地产,https://example.com/listing/837,2025-12-11 20:56:45,3居,东,高价,中等,低楼层
广州,优质2居室,15965,264.69106983736805,100.26764745519623,4,1,2,9,29,南北,天府新区,True,个人,https://example.com/listing/838,2025-12-11 20:56:45,四居及以上,南北,高价,较大,中楼层
广州,优质1居室,13240,237.08896341643495,94.96493050889259,2,1,2,17,12,西,海淀区,False,麦田房产,https://example.com/listing/839,2025-12-11 20:56:45,2居,西,中高价,较大,高楼层
成都,优质3居室,2040,159.80265031242934,40.32385884395318,1,2,1,9,15,北,武侯区,False,中原地产,https://example.com/listing/840,2025-12-11 20:56:45,1居,北,低价,小户型,中楼层
成都,优质2居室,7827,202.63668875385613,36.84322968043433,3,1,1,3,11,东,武侯区,True,个人,https://example.com/listing/841,2025-12-11 20:56:45,3居,东,中低价,小户型,低楼层
北京,优质1居室,10259,90.09135152993579,42.65801129532428,1,2,2,11,30,北,海淀区,False,个人,https://example.com/listing/842,2025-12-11 20:56:45,1居,北,中低价,小户型,中楼层
北京,优质1居室,19371,218.41135436872693,100.2705220647135,2,1,1,12,28,东,天府新区,False,个人,https://example.com/listing/843,2025-12-11 20:56:45,2居,东,高价,较大,中楼层
成都,优质2居室,16849,94.81331393482019,95.32138651611854,2,1,2,10,26,东南,武侯区,True,麦田房产,https://example.com/listing/844,2025-12-11 20:56:45,2居,东南,高价,较大,中楼层
成都,优质2居室,18232,223.4873976275392,58.048895044409306,1,2,1,25,29,东南,南山区,False,麦田房产,https://example.com/listing/845,2025-12-11 20:56:45,1居,东南,高价,小户型,高楼层
深圳,优质1居室,9804,107.39954018849217,106.53289702147099,3,1,2,17,23,东北,天府新区,True,麦田房产,https://example.com/listing/846,2025-12-11 20:56:45,3居,东北,中低价,较大,高楼层
广州,优质3居室,7374,79.38782503755499,128.40810024667792,2,2,1,17,30,西北,武侯区,True,我爱我家,https://example.com/listing/847,2025-12-11 20:56:45,2居,西北,中低价,大户型,中楼层
北京,优质1居室,4524,91.32112253573936,34.98947518159125,4,1,2,25,14,北,武侯区,True,麦田房产,https://example.com/listing/848,2025-12-11 20:56:45,四居及以上,北,低价,小户型,高楼层
广州,优质2居室,11277,50.498033804767566,89.77559322576509,2,1,2,11,13,东北,海淀区,True,麦田房产,https://example.com/listing/849,2025-12-11 20:56:45,2居,东北,中高价,较大,高楼层
广州,优质1居室,11885,229.68490446338257,112.71724945232283,3,1,1,22,8,北,南山区,True,麦田房产,https://example.com/listing/850,2025-12-11 20:56:45,3居,北,中高价,较大,高楼层
成都,优质2居室,2778,233.1002622645948,60.27743124836245,2,1,2,4,27,西,天府新区,False,中原地产,https://example.com/listing/851,2025-12-11 20:56:45,2居,西,低价,中等,低楼层
深圳,优质2居室,3492,178.73333747831487,66.9325086351779,1,1,2,7,19,西南,浦东新区,False,麦田房产,https://example.com/listing/852,2025-12-11 20:56:45,1居,西南,低价,中等,中楼层
上海,优质3居室,19044,90.34070026384592,103.63654835872606,2,2,2,21,17,北,朝阳区,True,我爱我家,https://example.com/listing/853,2025-12-11 20:56:45,2居,北,高价,较大,高楼层
深圳,优质2居室,19732,70.88858437767243,137.7522352132484,2,1,2,26,29,西,南山区,False,个人,https://example.com/listing/854,2025-12-11 20:56:45,2居,西,高价,大户型,高楼层
深圳,优质2居室,15615,54.78224160932175,127.19093043634793,3,2,1,14,6,南北,浦东新区,True,中原地产,https://example.com/listing/855,2025-12-11 20:56:45,3居,南北,高价,大户型,高楼层
广州,优质3居室,14132,91.43704424130517,99.97562629195002,1,1,2,7,6,东南,南山区,True,链家,https://example.com/listing/856,2025-12-11 20:56:45,1居,东南,中高价,较大,高楼层
深圳,优质2居室,12178,272.7138837457867,117.6266061308699,3,2,1,24,20,东北,浦东新区,False,麦田房产,https://example.com/listing/857,2025-12-11 20:56:45,3居,东北,中高价,较大,高楼层
北京,优质3居室,9851,110.38421042542043,73.77869642493584,2,1,1,8,13,西南,浦东新区,True,个人,https://example.com/listing/858,2025-12-11 20:56:45,2居,西南,中低价,中等,中楼层
广州,优质3居室,18288,138.56783180430392,106.91586337185093,4,2,1,1,32,东南,南山区,True,个人,https://example.com/listing/859,2025-12-11 20:56:45,四居及以上,东南,高价,较大,低楼层
北京,优质2居室,9156,76.3363711203333,85.94179093530684,2,2,1,24,17,东北,海淀区,False,中原地产,https://example.com/listing/860,2025-12-11 20:56:45,2居,东北,中低价,中等,高楼层
上海,优质2居室,4044,105.59032618704256,52.79233637490731,3,1,2,22,7,西南,南山区,True,链家,https://example.com/listing/861,2025-12-11 20:56:45,3居,西南,低价,小户型,高楼层
广州,优质1居室,9368,179.80614269505128,114.20859286527086,4,1,2,4,13,南,南山区,False,我爱我家,https://example.com/listing/862,2025-12-11 20:56:45,四居及以上,南,中低价,较大,中楼层
上海,优质3居室,15635,201.93817077391313,96.77575648185864,3,1,1,29,17,西,浦东新区,True,个人,https://example.com/listing/863,2025-12-11 20:56:45,3居,西,高价,较大,高楼层
广州,优质1居室,11168,111.33807854155276,73.03458983443096,3,2,2,12,25,南,朝阳区,True,个人,https://example.com/listing/864,2025-12-11 20:56:45,3居,南,中低价,中等,中楼层
成都,优质2居室,19111,64.4330398062793,139.36070280943568,1,2,1,24,26,西,浦东新区,True,个人,https://example.com/listing/865,2025-12-11 20:56:45,1居,西,高价,大户型,高楼层
深圳,优质1居室,13328,147.75821728184968,32.51209413920799,4,1,2,3,6,东,武侯区,True,个人,https://example.com/listing/866,2025-12-11 20:56:45,四居及以上,东,中高价,小户型,中楼层
成都,优质3居室,15319,108.55084273158354,67.89277814993952,2,1,2,13,12,西北,南山区,True,中原地产,https://example.com/listing/867,2025-12-11 20:56:45,2居,西北,中高价,中等,高楼层
上海,优质1居室,2342,104.88848080745049,36.82576773331759,3,2,2,20,31,西南,天府新区,True,链家,https://example.com/listing/868,2025-12-11 20:56:45,3居,西南,低价,小户型,中楼层
深圳,优质3居室,3447,289.9657006783638,121.98327794659527,2,2,1,6,13,南,南山区,False,个人,https://example.com/listing/869,2025-12-11 20:56:45,2居,南,低价,大户型,中楼层
广州,优质2居室,8581,204.075121481431,114.2528944936551,1,1,1,11,20,西北,海淀区,False,我爱我家,https://example.com/listing/870,2025-12-11 20:56:45,1居,西北,中低价,较大,中楼层
深圳,优质2居室,13851,189.21961079302397,69.76226624835805,1,2,2,23,6,西南,天府新区,True,我爱我家,https://example.com/listing/871,2025-12-11 20:56:45,1居,西南,中高价,中等,高楼层
北京,优质3居室,8317,153.9437758808305,111.07954826484877,4,1,1,4,10,东北,浦东新区,True,麦田房产,https://example.com/listing/872,2025-12-11 20:56:45,四居及以上,东北,中低价,较大,中楼层
深圳,优质2居室,18910,157.23608335753607,77.51246714351399,1,1,1,20,26,东,海淀区,True,个人,https://example.com/listing/873,2025-12-11 20:56:45,1居,东,高价,中等,高楼层
北京,优质2居室,12088,185.2262509595202,120.75045497069212,1,1,2,16,12,东北,南山区,False,个人,https://example.com/listing/874,2025-12-11 20:56:45,1居,东北,中高价,大户型,高楼层
深圳,优质2居室,14946,224.10745175902682,84.50203952840474,2,2,1,7,30,西,浦东新区,False,个人,https://example.com/listing/875,2025-12-11 20:56:45,2居,西,中高价,中等,低楼层
北京,优质2居室,18789,225.53652404545736,79.47356733979987,1,2,2,22,32,西北,浦东新区,True,个人,https://example.com/listing/876,2025-12-11 20:56:45,1居,西北,高价,中等,中楼层
上海,优质3居室,16567,92.92347692636238,142.1675898585961,1,2,2,29,9,西南,武侯区,False,个人,https://example.com/listing/877,2025-12-11 20:56:45,1居,西南,高价,大户型,高楼层
成都,优质1居室,16868,175.02818801915674,60.105491986884026,3,2,2,11,13,北,武侯区,True,我爱我家,https://example.com/listing/878,2025-12-11 20:56:45,3居,北,高价,中等,高楼层
广州,优质1居室,11765,152.98952375852548,44.45368079958785,1,1,1,24,5,西北,朝阳区,True,链家,https://example.com/listing/879,2025-12-11 20:56:45,1居,西北,中高价,小户型,高楼层
深圳,优质2居室,14466,267.631741567346,100.14517359113498,3,2,2,1,13,南北,武侯区,True,链家,https://example.com/listing/880,2025-12-11 20:56:45,3居,南北,中高价,较大,低楼层
成都,优质1居室,19862,207.85473030459409,146.31861747410147,1,1,2,26,14,南,天府新区,True,麦田房产,https://example.com/listing/881,2025-12-11 20:56:45,1居,南,高价,大户型,高楼层
广州,优质1居室,12587,183.12601660399545,75.3407056472624,1,1,1,29,27,西南,浦东新区,True,我爱我家,https://example.com/listing/882,2025-12-11 20:56:45,1居,西南,中高价,中等,高楼层
广州,优质2居室,2771,78.84866054472934,37.44441163545378,4,1,1,27,8,东南,武侯区,True,个人,https://example.com/listing/883,2025-12-11 20:56:45,四居及以上,东南,低价,小户型,高楼层
北京,优质2居室,18300,201.40947233085285,70.71663207714809,4,2,1,7,7,东南,朝阳区,False,链家,https://example.com/listing/884,2025-12-11 20:56:45,四居及以上,东南,高价,中等,高楼层
上海,优质1居室,10770,79.30097642005836,90.71179851834701,3,1,1,12,34,西,南山区,True,中原地产,https://example.com/listing/885,2025-12-11 20:56:45,3居,西,中低价,较大,中楼层
上海,优质3居室,13093,134.301643891438,49.430760795865645,1,1,2,7,14,西北,天府新区,True,中原地产,https://example.com/listing/886,2025-12-11 20:56:45,1居,西北,中高价,小户型,中楼层
成都,优质2居室,15803,85.71049120358296,108.97226616677905,2,2,1,27,19,西北,武侯区,True,中原地产,https://example.com/listing/887,2025-12-11 20:56:45,2居,西北,高价,较大,高楼层
上海,优质3居室,2193,223.01841175609223,149.72992668122407,4,1,1,23,15,东南,浦东新区,True,个人,https://example.com/listing/888,2025-12-11 20:56:45,四居及以上,东南,低价,大户型,高楼层
深圳,优质1居室,4007,101.56302845903815,84.20873711777327,2,2,1,7,18,西北,南山区,True,个人,https://example.com/listing/889,2025-12-11 20:56:45,2居,西北,低价,中等,中楼层
上海,优质2居室,19569,147.9648432970065,72.56742680762551,4,2,1,10,10,西北,浦东新区,True,麦田房产,https://example.com/listing/890,2025-12-11 20:56:45,四居及以上,西北,高价,中等,高楼层
成都,优质3居室,13190,273.91869440469463,78.084500020136,4,2,2,16,16,西,南山区,True,麦田房产,https://example.com/listing/891,2025-12-11 20:56:45,四居及以上,西,中高价,中等,高楼层
上海,优质2居室,11984,101.07909584974257,43.81754140742414,1,1,1,26,17,南,天府新区,True,麦田房产,https://example.com/listing/892,2025-12-11 20:56:45,1居,南,中高价,小户型,高楼层
深圳,优质1居室,11302,176.95126598969478,135.99283217114686,4,2,2,8,21,南北,浦东新区,True,中原地产,https://example.com/listing/893,2025-12-11 20:56:45,四居及以上,南北,中高价,大户型,中楼层
北京,优质3居室,9429,154.8179152915055,79.77907866256223,2,2,1,9,20,南,武侯区,True,个人,https://example.com/listing/894,2025-12-11 20:56:45,2居,南,中低价,中等,中楼层
成都,优质1居室,4261,54.531010261432435,76.47292937098095,4,2,2,9,7,南北,武侯区,False,中原地产,https://example.com/listing/895,2025-12-11 20:56:45,四居及以上,南北,低价,中等,高楼层
北京,优质1居室,8716,248.1895283932032,109.16283275165692,3,2,2,2,6,北,朝阳区,False,麦田房产,https://example.com/listing/896,2025-12-11 20:56:45,3居,北,中低价,较大,中楼层
